donor_id,blood_type,city,state,latitude,longitude,last_donation_days_ago,contact
D1152_010,O-,,Maharashtra,21.528458675875246,74.42363010448514,177,+919458267430
D1152_011,O-,,Maharashtra,21.53195368111443,74.49591348899008,129,+917249472321
D1153_000,O+,Dhule,Maharashtra,20.849896824824732,74.77812266105691,104,+919437814572
D1153_001,O+,Dhule,Maharashtra,20.84511873058508,74.78892925982632,55,+917302009974
D1153_002,B+,Dhule,Maharashtra,20.81757152049677,74.78798864807275,31,+919166313265
D1153_003,AB-,Dhule,Maharashtra,20.81397845117562,74.75707306951966,169,+918060392935
D1153_004,A+,Dhule,Maharashtra,20.898579828615453,74.80611295421998,139,+917286428205
D1153_005,A-,Dhule,Maharashtra,20.89426311837439,74.7124845789151,66,+918229654401
D1153_006,AB-,Dhule,Maharashtra,20.874689159853347,74.7472362132971,134,+917347295031
D1153_007,A+,Dhule,Maharashtra,20.866440454297017,74.76699211267228,40,+918347401639
D1153_008,B+,Dhule,Maharashtra,20.84851902620765,74.80603537966869,106,+918861679535
D1153_009,AB+,Dhule,Maharashtra,20.8950896442593,74.73015040852258,162,+919651415545
D1154_000,O+,Dhule,Maharashtra,20.87274915576148,74.71916081139551,112,+917380141147
D1154_001,O-,Dhule,Maharashtra,20.940770240171222,74.74797322285124,34,+917922607744
D1154_002,B-,Dhule,Maharashtra,20.914227210777497,74.79053201146876,66,+918767335170
D1154_003,A+,Dhule,Maharashtra,20.890990712631652,74.71061904362935,176,+918631615723
D1154_004,AB-,Dhule,Maharashtra,20.858599946581403,74.73373175903846,94,+919252539176
D1155_000,O-,Dhule,Maharashtra,20.86187214362839,74.77894439681425,173,+919730214261
D1155_001,A+,Dhule,Maharashtra,20.88402656200934,74.73960544202197,65,+917171035642
D1155_002,B-,Dhule,Maharashtra,20.92337817101783,74.76000279960945,108,+918918395447
D1155_003,B+,Dhule,Maharashtra,20.899824762982202,74.71615902729384,130,+917730576694
D1155_004,O-,Dhule,Maharashtra,20.874937611465874,74.70705490923157,122,+918318426209
D1155_005,B-,Dhule,Maharashtra,20.869208623973694,74.77319409386642,85,+917692740558
D1155_006,O-,Dhule,Maharashtra,20.859448157553693,74.7784956009741,62,+917894426323
D1155_007,B-,Dhule,Maharashtra,20.89915608630809,74.78143437517403,107,+919921228516
D1156_000,A+,Dhule,Maharashtra,20.85501393672698,74.81493186183721,89,+918764550679
D1156_001,AB+,Dhule,Maharashtra,20.896157605246984,74.81809816549409,95,+917128322944
D1156_002,A+,Dhule,Maharashtra,20.92727815382218,74.82313937104034,93,+918267619812
D1156_003,O-,Dhule,Maharashtra,20.917395955967674,74.73152378348202,51,+919511789483
D1156_004,A-,Dhule,Maharashtra,20.93236105795343,74.80676122133355,156,+917519355241
D1156_005,O+,Dhule,Maharashtra,20.92344470766831,74.74699194652955,35,+917153992483
D1156_006,A+,Dhule,Maharashtra,20.90627417209569,74.7306945313325,123,+919495044851
D1157_000,O+,Dhule,Maharashtra,20.85821853678531,74.78565993918211,91,+918756129994
D1157_001,A+,Dhule,Maharashtra,20.927022212902827,74.81997811780747,35,+918735923466
D1157_002,O+,Dhule,Maharashtra,20.920810979762084,74.76689937242206,158,+918405980890
D1157_003,O+,Dhule,Maharashtra,20.86966523591223,74.76282436588605,163,+918994537378
D1157_004,AB+,Dhule,Maharashtra,20.90637304934572,74.77442608227817,142,+918572872914
D1157_005,O+,Dhule,Maharashtra,20.885287797937824,74.74182442271629,141,+917753365821
D1157_006,AB-,Dhule,Maharashtra,20.88824367575909,74.73631311725126,156,+917902748247
D1157_007,O-,Dhule,Maharashtra,20.867165247643342,74.76845175486976,67,+918895045040
D1157_008,O+,Dhule,Maharashtra,20.867877742307325,74.74637264244305,109,+917743402522
D1157_009,AB+,Dhule,Maharashtra,20.892653853999448,74.78898133583256,53,+918525974426
D1157_010,B-,Dhule,Maharashtra,20.90503611153104,74.73790116407955,74,+918179443089
D1157_011,AB-,Dhule,Maharashtra,20.86168746976072,74.75644465723576,170,+917093445317
D1157_012,O-,Dhule,Maharashtra,20.89977014330451,74.77754401027188,86,+919674996366
D1157_013,A-,Dhule,Maharashtra,20.87179771433616,74.73274231152794,86,+919532263708
D1158_000,AB+,Dhule,Maharashtra,20.92523587767019,74.74898436495111,162,+917629427197
D1158_001,A-,Dhule,Maharashtra,20.94610351411615,74.76146357877322,88,+918508450475
D1158_002,B-,Dhule,Maharashtra,20.927248548829137,74.74768018347719,82,+918277966801
D1158_003,AB-,Dhule,Maharashtra,20.91913387039023,74.74943945288658,153,+918865853385
D1158_004,O-,Dhule,Maharashtra,20.90504389690409,74.77307388202853,111,+918851586509
D1158_005,O+,Dhule,Maharashtra,20.94649476967387,74.79061429212433,121,+918668080021
D1158_006,A-,Dhule,Maharashtra,20.888645998657,74.79134783239515,180,+919380379966
D1158_007,AB-,Dhule,Maharashtra,20.87602527612436,74.73052326886196,175,+918051595687
D1159_000,O-,Dhule,Maharashtra,21.508524529066207,75.00418733794035,160,+918152485689
D1159_001,B+,Dhule,Maharashtra,21.503020387347448,74.96349570497763,109,+917856500206
D1159_002,AB-,Dhule,Maharashtra,21.449558162556812,74.97350016442346,134,+918975622371
D1159_003,A+,Dhule,Maharashtra,21.44026240565156,74.91895130935569,110,+918490957118
D1159_004,O-,Dhule,Maharashtra,21.488901775929865,74.9154308328316,120,+918284252430
D1159_005,A-,Dhule,Maharashtra,21.464818297497207,74.95123578424719,169,+919601820426
D1159_006,A-,Dhule,Maharashtra,21.417217411160518,74.96657494326836,127,+919612090233
D1159_007,A-,Dhule,Maharashtra,21.457377803161553,74.98449268955522,37,+918882827900
D1159_008,AB-,Dhule,Maharashtra,21.498965488162398,74.99345923351014,62,+917799329355
D1159_009,B-,Dhule,Maharashtra,21.472751682121093,74.94670632071991,136,+918743576943
D1159_010,O+,Dhule,Maharashtra,21.42718975228675,74.95012870415515,73,+918607533349
D1159_011,A-,Dhule,Maharashtra,21.448956059167404,74.98791894818046,47,+919067853705
D1160_000,O-,Gadchiroli,Maharashtra,19.39123734617356,79.98712288148378,32,+917653576364
D1160_001,B+,Gadchiroli,Maharashtra,19.438115140656496,80.03130007341433,133,+919596895220
D1160_002,AB-,Gadchiroli,Maharashtra,19.373027164084352,80.02717916692278,106,+919974006584
D1160_003,B-,Gadchiroli,Maharashtra,19.38198233721515,80.02438045251162,63,+917138155671
D1160_004,B-,Gadchiroli,Maharashtra,19.377271685909456,80.04876388965809,151,+918569601865
D1160_005,A-,Gadchiroli,Maharashtra,19.458504041325913,79.9777623274502,65,+917153473905
D1160_006,O+,Gadchiroli,Maharashtra,19.41554248965386,80.01012193716672,81,+919733780172
D1160_007,O-,Gadchiroli,Maharashtra,19.405642259558814,79.97888017094657,45,+917877666783
D1160_008,AB-,Gadchiroli,Maharashtra,19.378438548482965,80.04828264296835,50,+917246602145
D1160_009,AB+,Gadchiroli,Maharashtra,19.38562416184376,80.03505428239593,101,+917305543931
D1160_010,AB+,Gadchiroli,Maharashtra,19.44086336028811,80.02678356005754,164,+917069409037
D1161_000,AB-,Gadchiroli,Maharashtra,20.17366177992062,80.01799673834202,47,+918502429874
D1161_001,O-,Gadchiroli,Maharashtra,20.150298995074856,79.96242671122339,35,+919660296720
D1161_002,A-,Gadchiroli,Maharashtra,20.174930646703274,79.95514360895751,78,+917408535669
D1161_003,O-,Gadchiroli,Maharashtra,20.14943841574812,79.97723279305629,68,+919479767765
D1161_004,AB-,Gadchiroli,Maharashtra,20.13951717967551,80.01521754206036,178,+918013453501
D1161_005,A+,Gadchiroli,Maharashtra,20.213448107850745,79.96073898881674,121,+917027063521
D1161_006,AB+,Gadchiroli,Maharashtra,20.1456233219992,80.02141477882141,145,+917470595207
D1161_007,AB+,Gadchiroli,Maharashtra,20.189388300183516,79.9959027474335,172,+918159722915
D1161_008,AB+,Gadchiroli,Maharashtra,20.175040755543254,79.94397391028477,79,+917378599914
D1161_009,O-,Gadchiroli,Maharashtra,20.210672119564943,80.02718738193917,105,+919644181899
D1161_010,A+,Gadchiroli,Maharashtra,20.198078188257483,80.01597444880105,102,+917096812298
D1161_011,O+,Gadchiroli,Maharashtra,20.193149105726505,79.9675818925902,142,+919224937596
D1161_012,O-,Gadchiroli,Maharashtra,20.17377710325685,79.93832622266137,100,+917567624969
D1161_013,AB-,Gadchiroli,Maharashtra,20.192185328124243,80.0308525320041,71,+919946034569
D1161_014,B+,Gadchiroli,Maharashtra,20.129788205048627,80.03126176160715,31,+918819166554
D1162_000,B+,Gondia,Maharashtra,21.443222859184655,80.19170641476076,154,+917824409828
D1162_001,O+,Gondia,Maharashtra,21.499875006577703,80.18192196311082,102,+917527952186
D1162_002,A+,Gondia,Maharashtra,21.450206362335006,80.19571266250956,180,+919751692164
D1162_003,A-,Gondia,Maharashtra,21.48290470706809,80.14761076910962,66,+919390898776
D1162_004,A+,Gondia,Maharashtra,21.451236390773982,80.21921305060998,79,+918268098046
D1162_005,AB-,Gondia,Maharashtra,21.419931683254863,80.21512320444118,81,+919228362085
D1162_006,B+,Gondia,Maharashtra,21.442816331864748,80.23437181521837,95,+918485470688
D1162_007,B+,Gondia,Maharashtra,21.490773698409285,80.19285378360374,99,+918023488183
D1162_008,B-,Gondia,Maharashtra,21.47848218877281,80.20338542281445,116,+918959615223
D1162_009,O+,Gondia,Maharashtra,21.50822001689599,80.18877382744232,62,+919657233999
D1162_010,B-,Gondia,Maharashtra,21.42623482462671,80.23661666591764,160,+917949823620
D1163_000,B+,Hingoli,Maharashtra,19.767498591074933,77.12268178902764,36,+918915320757
D1163_001,AB+,Hingoli,Maharashtra,19.735756706430372,77.10521995100962,96,+917988080569
D1163_002,O+,Hingoli,Maharashtra,19.721002124453854,77.11555535322061,162,+919047879363
D1163_003,O-,Hingoli,Maharashtra,19.724572782427888,77.15389774392183,32,+919949477680
D1163_004,O-,Hingoli,Maharashtra,19.685825435490916,77.12272960561809,155,+917354363875
D1163_005,A+,Hingoli,Maharashtra,19.675141932169566,77.13502579738764,71,+919722559561
D1163_006,B-,Hingoli,Maharashtra,19.737959907479603,77.1326098930748,68,+917202872348
D1163_007,B-,Hingoli,Maharashtra,19.739576549997103,77.15898645738805,78,+919751310458
D1163_008,O+,Hingoli,Maharashtra,19.709080520509694,77.18130336053581,83,+917902789142
D1163_009,A+,Hingoli,Maharashtra,19.751170550624796,77.11701431911614,121,+918348071577
D1164_000,B-,Jalgaon,Maharashtra,21.012753906260627,75.55850793846702,135,+918784567033
D1164_001,O+,Jalgaon,Maharashtra,21.02244252992531,75.53708844090967,174,+918455257918
D1164_002,AB+,Jalgaon,Maharashtra,21.031524279444525,75.61024296331159,159,+919647129086
D1164_003,AB-,Jalgaon,Maharashtra,21.012650667660484,75.60572422717033,48,+919979756460
D1164_004,B-,Jalgaon,Maharashtra,21.02942405988222,75.60783256042158,59,+918261676686
D1164_005,O-,Jalgaon,Maharashtra,20.98321296923776,75.53437707940412,110,+918674499708
D1164_006,AB-,Jalgaon,Maharashtra,20.977438968053164,75.60356198150495,157,+919497701654
D1164_007,B+,Jalgaon,Maharashtra,21.01261243240907,75.52709011572298,109,+919780226403
D1164_008,AB+,Jalgaon,Maharashtra,20.969328593025775,75.61324460189884,169,+918718220235
D1164_009,B-,Jalgaon,Maharashtra,21.03980288678066,75.53669316628981,88,+919199661996
D1164_010,A-,Jalgaon,Maharashtra,20.96819030445454,75.54417504524001,38,+917482789035
D1164_011,B+,Jalgaon,Maharashtra,20.98798263417303,75.59758074342972,127,+918959817411
D1164_012,O-,Jalgaon,Maharashtra,21.02618616521538,75.54413142129731,31,+919464749217
D1164_013,A-,Jalgaon,Maharashtra,21.05088258213593,75.61141942814585,59,+918119503823
D1164_014,AB+,Jalgaon,Maharashtra,20.9955745619975,75.54524255865809,38,+919121923584
D1165_000,A-,Jalgaon,Maharashtra,21.064229638533636,75.60766753160864,120,+918821374879
D1165_001,O+,Jalgaon,Maharashtra,21.0641186080561,75.60397015269038,153,+918967195048
D1165_002,B-,Jalgaon,Maharashtra,21.001349728898944,75.53487546982997,121,+918066314817
D1165_003,O-,Jalgaon,Maharashtra,21.00782996157201,75.5969985829941,96,+917928426276
D1165_004,O+,Jalgaon,Maharashtra,21.033178006083933,75.54736560221282,86,+918420421174
D1165_005,O-,Jalgaon,Maharashtra,21.03574531293873,75.53019772460793,57,+917917653177
D1165_006,O+,Jalgaon,Maharashtra,21.015200850935337,75.5184795603631,43,+919437700060
D1165_007,AB-,Jalgaon,Maharashtra,21.007335619137756,75.58880160640231,139,+918563503189
D1165_008,A-,Jalgaon,Maharashtra,20.983284285391957,75.57130134972704,140,+919354407602
D1165_009,B-,Jalgaon,Maharashtra,21.04387749305534,75.54469814597059,85,+917419283156
D1165_010,AB+,Jalgaon,Maharashtra,21.015082849681196,75.5728459191061,109,+918651239906
D1166_000,B+,Jalgaon,Maharashtra,20.451804641191668,74.96535972250344,82,+919641956433
D1166_001,O+,Jalgaon,Maharashtra,20.478903392947593,74.9712315839896,55,+919033405728
D1166_002,O-,Jalgaon,Maharashtra,20.478559442151983,75.01464232570162,84,+919633347710
D1166_003,B-,Jalgaon,Maharashtra,20.42304650954478,75.0222139915852,42,+918678414736
D1166_004,AB+,Jalgaon,Maharashtra,20.4594102348563,74.9752516795764,161,+918132150809
D1166_005,AB+,Jalgaon,Maharashtra,20.498016929074762,75.0405430899366,144,+917856451157
D1166_006,A+,Jalgaon,Maharashtra,20.460393237916435,75.0020485243277,63,+917417168349
D1166_007,O+,Jalgaon,Maharashtra,20.4397437003038,74.96032310306033,133,+919356098775
D1166_008,AB+,Jalgaon,Maharashtra,20.489933089417654,74.99866976638555,66,+919874466598
D1166_009,AB-,Jalgaon,Maharashtra,20.48329410835403,75.02020951869892,51,+918472460891
D1166_010,AB-,Jalgaon,Maharashtra,20.4414552544699,75.03069679643546,88,+918506421984
D1166_011,A-,Jalgaon,Maharashtra,20.47240848302718,75.0071555096876,99,+919516042932
D1166_012,O+,Jalgaon,Maharashtra,20.48642121152685,75.0186858112552,179,+919294401424
D1166_013,A-,Jalgaon,Maharashtra,20.499293644618927,75.04037288293581,111,+918239775218
D1167_000,A-,Jalgaon,Maharashtra,21.026549418617602,75.02811202682203,129,+918906486881
D1167_001,A+,Jalgaon,Maharashtra,21.025062967607823,75.02211375146113,109,+917720799024
D1167_002,O-,Jalgaon,Maharashtra,21.080617124719357,75.09859056070687,72,+919153712319
D1167_003,B-,Jalgaon,Maharashtra,21.060373905148293,75.01692132976716,174,+917495087955
D1167_004,B-,Jalgaon,Maharashtra,21.029965227684087,75.08227505466145,42,+917961127746
D1167_005,A-,Jalgaon,Maharashtra,20.999102682146656,75.04506483856385,52,+919501358654
D1167_006,O+,Jalgaon,Maharashtra,21.03560080406906,75.09733907845549,75,+917517618790
D1168_000,O-,Jalgaon,Maharashtra,21.010252510636807,75.79650649830003,168,+919469266922
D1168_001,B+,Jalgaon,Maharashtra,21.024331803580246,75.81821806732498,147,+917430425265
D1168_002,A+,Jalgaon,Maharashtra,21.035495787295293,75.73181699989344,115,+918867522806
D1168_003,AB-,Jalgaon,Maharashtra,21.06837117316197,75.75788445901092,141,+919903350594
D1168_004,O-,Jalgaon,Maharashtra,21.066845472797255,75.7759244348257,63,+917079259187
D1168_005,O-,Jalgaon,Maharashtra,21.012166929127954,75.73563597995889,84,+918663680473
D1168_006,B+,Jalgaon,Maharashtra,21.05885763080812,75.78385301975896,99,+917954404298
D1169_000,O+,Jalgaon,Maharashtra,21.054523815303085,75.70537578804077,175,+919084049624
D1169_001,A-,Jalgaon,Maharashtra,21.02746122129558,75.73510596310982,131,+918213665630
D1169_002,O+,Jalgaon,Maharashtra,20.98127540690945,75.6726753098818,162,+917638297913
D1169_003,O+,Jalgaon,Maharashtra,21.03063760397248,75.65859626904876,90,+919586670488
D1169_004,AB-,Jalgaon,Maharashtra,20.977923885950425,75.6942905961022,82,+918992222844
D1169_005,B-,Jalgaon,Maharashtra,21.00709685737279,75.6942386842744,66,+917900826061
D1169_006,A-,Jalgaon,Maharashtra,20.984777536862868,75.73971382201728,127,+919225957924
D1169_007,AB-,Jalgaon,Maharashtra,20.97946679017942,75.68713537091696,166,+917440824812
D1169_008,B+,Jalgaon,Maharashtra,21.057430859063953,75.70579377482832,140,+919136729473
D1169_009,O+,Jalgaon,Maharashtra,21.024066214322154,75.75149292104284,125,+917226434690
D1170_000,O+,Jalgaon,Maharashtra,21.002307907362297,75.54463705619048,140,+919462495781
D1170_001,B-,Jalgaon,Maharashtra,21.05951901265462,75.59710876926938,101,+919706378772
D1170_002,AB+,Jalgaon,Maharashtra,21.03336788695477,75.53018321448879,120,+918815553262
D1170_003,O-,Jalgaon,Maharashtra,21.016511923541245,75.59403733738009,158,+918952148675
D1170_004,O-,Jalgaon,Maharashtra,20.98420361313334,75.53165841445066,142,+919654756657
D1170_005,O-,Jalgaon,Maharashtra,21.041009450646886,75.57926078773946,145,+917176949647
D1170_006,AB+,Jalgaon,Maharashtra,21.054337081152187,75.60539513893534,88,+919450969608
D1170_007,B-,Jalgaon,Maharashtra,20.97371080822217,75.59109756597219,174,+918064717121
D1170_008,AB+,Jalgaon,Maharashtra,21.059555563196387,75.58118310917969,168,+918882827860
D1170_009,B+,Jalgaon,Maharashtra,21.047863688081378,75.60191208737785,103,+917812909791
D1170_010,B-,Jalgaon,Maharashtra,21.006063975725073,75.5703932913379,130,+919897065689
D1170_011,AB-,Jalgaon,Maharashtra,20.969077872615657,75.52522283855039,85,+918861052715
D1170_012,A+,Jalgaon,Maharashtra,21.006732562179163,75.61354798577193,112,+917499271432
D1170_013,A+,Jalgaon,Maharashtra,20.986255779523326,75.55932329194802,67,+918299135655
D1171_000,O-,Jalgaon,Maharashtra,20.997490380475096,75.46587432736668,126,+918655601949
D1171_001,AB+,Jalgaon,Maharashtra,20.97358282080125,75.5143691132876,83,+919866083395
D1171_002,B-,Jalgaon,Maharashtra,21.045723783911324,75.4580619891232,59,+919833263044
D1171_003,B+,Jalgaon,Maharashtra,20.97516037535923,75.44957777018978,65,+918220477136
D1171_004,A-,Jalgaon,Maharashtra,20.959745281587026,75.4929746228687,76,+919451277368
D1171_005,B+,Jalgaon,Maharashtra,21.04445255200048,75.47399004808004,170,+919306871292
D1171_006,B-,Jalgaon,Maharashtra,21.003918731976626,75.44836115297073,144,+917397363327
D1171_007,B-,Jalgaon,Maharashtra,20.974168412117326,75.52097436955856,74,+919443307082
D1171_008,AB-,Jalgaon,Maharashtra,21.017060208896957,75.5145979863205,85,+918490483841
D1171_009,A-,Jalgaon,Maharashtra,20.971952781008742,75.456749888827,31,+919921032756
D1172_000,B+,Jalgaon,Maharashtra,21.047263478876634,75.52500882414495,63,+917898204801
D1172_001,A+,Jalgaon,Maharashtra,21.032883015113864,75.55032584906807,143,+919037099810
D1172_002,A+,Jalgaon,Maharashtra,21.024670134522207,75.60710729260322,98,+917211997068
D1172_003,O+,Jalgaon,Maharashtra,21.018656634641015,75.52604386676676,150,+917347159763
D1172_004,B+,Jalgaon,Maharashtra,21.01231958615215,75.5378461466771,87,+918767317262
D1172_005,AB+,Jalgaon,Maharashtra,21.033328492052902,75.58053673548403,178,+919345195777
D1172_006,AB+,Jalgaon,Maharashtra,21.01456061506434,75.52697127578487,67,+919357146841
D1172_007,A+,Jalgaon,Maharashtra,21.029889752852252,75.5400264615358,33,+918072636354
D1172_008,B-,Jalgaon,Maharashtra,21.041523599425773,75.60999887121186,173,+918958447557
D1172_009,AB+,Jalgaon,Maharashtra,20.965479825285893,75.5901575179954,80,+917268282725
D1172_010,AB-,Jalgaon,Maharashtra,21.02578623064754,75.52587048779303,102,+918239315358
D1172_011,AB+,Jalgaon,Maharashtra,20.967187255922052,75.58517773974874,123,+918372518316
D1172_012,A-,Jalgaon,Maharashtra,21.00897638694132,75.58273695663158,167,+917050194136
D1172_013,O+,Jalgaon,Maharashtra,21.02461024254265,75.53332873443607,131,+919484661285
D1173_000,B-,Jalna,Maharashtra,19.796659331693704,75.90083757942024,72,+919167202502
D1173_001,O-,Jalna,Maharashtra,19.861693207795437,75.89105736730066,178,+919495016192
D1173_002,B+,Jalna,Maharashtra,19.794500488207525,75.92946317819666,83,+917166500229
D1173_003,A-,Jalna,Maharashtra,19.88216536429821,75.886872815144,173,+917986441467
D1173_004,B+,Jalna,Maharashtra,19.855700047352684,75.92698466511592,67,+919889208210
D1173_005,O+,Jalna,Maharashtra,19.88996346808759,75.88277635208996,157,+918017942903
D1173_006,A-,Jalna,Maharashtra,19.852798349445322,75.91490831515684,38,+918148745449
D1174_000,B-,Jalna,Maharashtra,19.848195119623938,75.92380548826645,31,+918075338329
D1174_001,O-,Jalna,Maharashtra,19.842306391366005,75.8589382464884,68,+918145536958
D1174_002,A-,Jalna,Maharashtra,19.89822881467671,75.87989592742373,106,+919357644094
D1174_003,AB-,Jalna,Maharashtra,19.892365811991617,75.83411177648337,97,+917924039094
D1174_004,B+,Jalna,Maharashtra,19.868180216457564,75.89379651800613,179,+917350442216
D1174_005,A-,Jalna,Maharashtra,19.85490944925223,75.92105616278174,44,+919564827135
D1175_000,O+,Jalna,Maharashtra,19.875001510748167,75.68834171798595,32,+918909695365
D1175_001,B+,Jalna,Maharashtra,19.90374823019475,75.63843040401751,177,+918332588139
D1175_002,A+,Jalna,Maharashtra,19.877828831374114,75.70095457309237,53,+918291980786
D1175_003,O-,Jalna,Maharashtra,19.81548459289511,75.67513922218309,66,+918675223557
D1175_004,A-,Jalna,Maharashtra,19.816476984596864,75.65210148239638,82,+917677180204
D1175_005,O+,Jalna,Maharashtra,19.839039331188424,75.62107080080364,138,+919354352027
D1176_000,AB+,Kolhapur,Maharashtra,16.734835502868894,74.26917453722561,149,+919624146041
D1176_001,A-,Kolhapur,Maharashtra,16.720421286884,74.26970107414303,136,+919721906928
D1176_002,AB-,Kolhapur,Maharashtra,16.721634710581608,74.2333748486905,166,+918791181634
D1176_003,A+,Kolhapur,Maharashtra,16.68158168568103,74.25391337220776,62,+919114880164
D1176_004,A-,Kolhapur,Maharashtra,16.65724758339245,74.18642279831114,123,+918325411049
D1176_005,A+,Kolhapur,Maharashtra,16.723683223012166,74.2297847363399,46,+917644442716
D1176_006,B+,Kolhapur,Maharashtra,16.67260292609213,74.2157643735582,118,+917415236413
D1176_007,AB-,Kolhapur,Maharashtra,16.692800002077654,74.19317945951498,59,+918395913118
D1176_008,O-,Kolhapur,Maharashtra,16.740189728116267,74.26629911770884,60,+919169026055
D1176_009,A+,Kolhapur,Maharashtra,16.74996709216915,74.20807357675403,161,+918789066439
D1176_010,O-,Kolhapur,Maharashtra,16.678873160655762,74.2334644591084,36,+918603707769
D1176_011,O+,Kolhapur,Maharashtra,16.71576438505844,74.23576032625084,41,+918435477422
D1177_000,AB-,Kolhapur,Maharashtra,16.706496736780895,74.41917787271653,52,+918113520251
D1177_001,A+,Kolhapur,Maharashtra,16.70765185048266,74.46567779506383,62,+917093875626
D1177_002,AB-,Kolhapur,Maharashtra,16.687572538202993,74.49993094098994,164,+918423623277
D1177_003,AB+,Kolhapur,Maharashtra,16.65411707516463,74.43428134396393,62,+919242878627
D1177_004,O+,Kolhapur,Maharashtra,16.643247971548057,74.44081377446891,95,+917824707487
D1177_005,A+,Kolhapur,Maharashtra,16.71785196718571,74.48607384193454,112,+917317422550
D1177_006,B-,Kolhapur,Maharashtra,16.679713854441914,74.46540157879856,45,+917120671315
D1177_007,B-,Kolhapur,Maharashtra,16.714219176619867,74.44950680111884,66,+917598701076
D1177_008,O-,Kolhapur,Maharashtra,16.712149285855627,74.50375956680475,80,+918875358506
D1177_009,AB-,Kolhapur,Maharashtra,16.662702893655144,74.42600901191392,74,+918589193794
D1177_010,A+,Kolhapur,Maharashtra,16.721070012519526,74.51161813958203,151,+919279791190
D1177_011,B+,Kolhapur,Maharashtra,16.682433096006687,74.4570566847752,81,+917153396298
D1177_012,A-,Kolhapur,Maharashtra,16.66973596936828,74.44890144269857,97,+918467557907
D1177_013,B-,Kolhapur,Maharashtra,16.712545261009218,74.44818259306952,101,+917482331888
D1177_014,B+,Kolhapur,Maharashtra,16.71574505634036,74.50020882522348,158,+919853229999
D1178_000,O+,Kolhapur,Maharashtra,16.706404996293006,74.25748564760356,145,+917999098284
D1178_001,B-,Kolhapur,Maharashtra,16.646953480954817,74.27653085206491,80,+917931965115
D1178_002,O-,Kolhapur,Maharashtra,16.696060373529548,74.20299906458361,41,+917508062340
D1178_003,O-,Kolhapur,Maharashtra,16.664928187746874,74.19518717877502,122,+918846032978
D1178_004,B+,Kolhapur,Maharashtra,16.67737538742518,74.27869039578725,62,+919850026041
D1178_005,O+,Kolhapur,Maharashtra,16.70253332864139,74.2913757886096,38,+919812004016
D1178_006,B-,Kolhapur,Maharashtra,16.68563051523046,74.2144489415606,94,+917918012510
D1178_007,B+,Kolhapur,Maharashtra,16.722741407954388,74.27833198492183,47,+917879111553
D1178_008,AB+,Kolhapur,Maharashtra,16.71541878204206,74.28047699719468,165,+918444237907
D1178_009,O-,Kolhapur,Maharashtra,16.728065821334663,74.20079521141948,133,+917671435209
D1179_000,A+,Kolhapur,Maharashtra,16.849631247504647,74.24443245003685,32,+918276073696
D1179_001,B+,Kolhapur,Maharashtra,16.857201082395655,74.22699146665099,156,+917912045624
D1179_002,O+,Kolhapur,Maharashtra,16.85183038109101,74.1976356050176,77,+917811195233
D1179_003,A-,Kolhapur,Maharashtra,16.83771114798156,74.2013642138667,124,+917718298006
D1179_004,A-,Kolhapur,Maharashtra,16.88522676963669,74.19409706365799,41,+918947460072
D1179_005,B-,Kolhapur,Maharashtra,16.839664376979343,74.1905880299786,180,+918910499757
D1179_006,AB+,Kolhapur,Maharashtra,16.87533321056419,74.20003362742327,49,+917133892250
D1180_000,A-,Kolhapur,Maharashtra,16.221899965160112,74.36668749381948,86,+918037640051
D1180_001,AB+,Kolhapur,Maharashtra,16.156746239898727,74.33209216417939,109,+918543615732
D1180_002,B-,Kolhapur,Maharashtra,16.221433714299692,74.40117426196016,86,+918376354767
D1180_003,A-,Kolhapur,Maharashtra,16.185886339637978,74.35529362588434,81,+919346398863
D1180_004,A-,Kolhapur,Maharashtra,16.216040027087427,74.41609075138001,126,+917681022728
D1180_005,A+,Kolhapur,Maharashtra,16.226217809796243,74.38666326174904,95,+917202095845
D1180_006,B+,Kolhapur,Maharashtra,16.167733638224206,74.34229126554246,38,+918435016081
D1180_007,A-,Kolhapur,Maharashtra,16.189759188123322,74.3569247806801,168,+919744667807
D1180_008,B+,Kolhapur,Maharashtra,16.150993114935634,74.36985368520963,41,+918148326165
D1180_009,AB-,Kolhapur,Maharashtra,16.173652519824564,74.38706577475949,33,+919219645329
D1180_010,B+,Kolhapur,Maharashtra,16.227982977011287,74.35720015640601,96,+919698417345
D1180_011,A+,Kolhapur,Maharashtra,16.20721228612693,74.33856828664548,173,+918863237504
D1180_012,B+,Kolhapur,Maharashtra,16.1475098351973,74.35271671477327,109,+917599086921
D1181_000,O+,Kolhapur,Maharashtra,16.742973775326593,74.5867848744599,160,+918195873792
D1181_001,AB-,Kolhapur,Maharashtra,16.782544008747852,74.57373638409761,103,+917802772860
D1181_002,AB+,Kolhapur,Maharashtra,16.79692140391333,74.59852635586891,154,+917853542905
D1181_003,A+,Kolhapur,Maharashtra,16.77030308608727,74.59745941057481,68,+918575521954
D1181_004,A+,Kolhapur,Maharashtra,16.814737439708807,74.59588056197032,149,+917810638930
D1181_005,A+,Kolhapur,Maharashtra,16.76465405129689,74.53960480327807,89,+918170168148
D1181_006,A-,Kolhapur,Maharashtra,16.771875664886615,74.57130290126618,172,+919196941166
D1181_007,AB+,Kolhapur,Maharashtra,16.787358887465274,74.54386209607594,66,+917946997937
